N,DateTime,PozKontS,Longitude,Latitude,RPM,Power,Current,Voltage,Speed,even,odd
464,8/30/2021 0:18,0,,,348,0,0,0,0,0,
465,8/30/2021 0:18,0,,,356,0,0,0,0,0,
466,8/30/2021 0:18,0,,,360,0,0,0,0,0,
467,8/30/2021 0:18,0,,,352,0,0,0,0,0,
468,8/30/2021 0:18,0,,,348,0,0,0,0,0,
469,8/30/2021 0:18,0,,,352,0,0,0,0,0,
470,8/30/2021 0:18,0,,,356,0,0,0,0,0,
471,8/30/2021 0:18,0,,,356,0,0,0,0,0,
472,8/30/2021 0:18,0,,,348,0,0,0,0,0,
473,8/30/2021 0:18,0,,,348,0,0,0,0,0,
474,8/30/2021 0:18,0,,,348,0,0,0,0,0,
475,8/30/2021 0:18,0,,,352,0,0,0,0,0,
476,8/30/2021 0:18,0,,,356,0,0,0,0,0,
477,8/30/2021 0:18,0,,,356,0,0,0,0,0,
478,8/30/2021 0:18,0,,,352,0,0,0,0,0,
479,8/30/2021 0:18,0,,,352,0,0,0,0,0,
480,8/30/2021 0:19,0,,,356,0,0,0,0,0,
481,8/30/2021 0:19,0,,,356,0,0,0,0,0,
482,8/30/2021 0:19,0,,,356,0,0,0,0,0,
483,8/30/2021 0:19,0,,,352,0,0,0,0,0,
484,8/30/2021 0:19,0,,,352,0,0,0,0,0,
485,8/30/2021 0:19,0,,,356,0,0,0,0,0,
486,8/30/2021 0:19,0,,,356,0,0,0,0,0,
487,8/30/2021 0:19,0,,,352,0,0,0,0,0,
488,8/30/2021 0:19,0,,,348,0,0,0,0,0,
489,8/30/2021 0:19,0,,,356,0,0,0,0,0,
490,8/30/2021 0:19,0,,,356,0,0,0,0,0,
491,8/30/2021 0:19,0,,,356,0,0,0,0,0,
492,8/30/2021 0:19,0,,,348,0,0,0,0,0,
493,8/30/2021 0:19,0,,,352,0,0,0,0,0,
494,8/30/2021 0:19,0,,,356,0,0,0,0,0,
495,8/30/2021 0:19,0,,,356,0,0,0,0,0,
496,8/30/2021 0:19,0,,,348,0,0,0,0,0,
497,8/30/2021 0:19,0,,,352,0,0,0,0,0,
498,8/30/2021 0:19,0,,,360,0,0,0,0,0,
499,8/30/2021 0:19,0,,,352,0,0,0,0,0,
500,8/30/2021 0:20,0,,,348,0,0,0,0,0,
501,8/30/2021 0:20,0,,,344,0,0,0,0,0,
502,8/30/2021 0:20,0,,,352,0,0,0,0,0,
503,8/30/2021 0:20,0,,,356,0,0,0,0,0,
504,8/30/2021 0:20,0,,,360,0,0,0,0,0,
505,8/30/2021 0:20,0,,,356,0,0,0,0,0,
506,8/30/2021 0:20,0,,,352,0,0,0,0,0,
507,8/30/2021 0:20,0,,,352,0,0,0,0,0,
508,8/30/2021 0:20,0,,,356,0,0,0,0,0,
509,8/30/2021 0:20,0,,,356,0,0,0,0,0,
510,8/30/2021 0:20,0,,,352,0,0,0,0,0,
511,8/30/2021 0:20,0,,,348,0,0,0,0,0,
512,8/30/2021 0:20,0,,,352,0,0,0,0,0,
513,8/30/2021 0:20,0,,,356,0,0,0,0,0,
514,8/30/2021 0:20,0,,,356,0,0,0,0,0,
515,8/30/2021 0:20,0,,,356,0,0,0,0,0,
516,8/30/2021 0:20,0,,,348,0,0,0,0,0,
517,8/30/2021 0:20,0,,,356,0,0,0,0,0,
518,8/30/2021 0:20,0,,,360,0,0,0,0,0,
519,8/30/2021 0:20,0,,,356,0,0,0,0,0,
520,8/30/2021 0:21,0,,,348,0,0,0,0,0,
521,8/30/2021 0:21,0,,,352,0,0,0,0,0,
522,8/30/2021 0:21,0,,,356,0,0,0,0,0,
523,8/30/2021 0:21,0,,,360,0,0,0,0,0,
524,8/30/2021 0:21,0,,,352,0,0,0,0,0,
525,8/30/2021 0:21,0,,,348,0,0,0,0,0,
526,8/30/2021 0:21,0,,,352,0,0,0,0,0,
527,8/30/2021 0:21,0,,,356,0,0,0,0,0,
528,8/30/2021 0:21,0,,,356,0,0,0,0,0,
529,8/30/2021 0:21,0,,,352,0,0,0,0,0,
530,8/30/2021 0:21,0,,,348,0,0,0,0,0,
531,8/30/2021 0:21,0,,,352,0,0,0,0,0,
532,8/30/2021 0:21,0,,,356,0,0,0,0,0,
533,8/30/2021 0:21,0,,,356,0,0,0,0,0,
534,8/30/2021 0:21,0,,,348,0,0,0,0,0,
535,8/30/2021 0:21,0,,,348,0,0,0,0,0,
536,8/30/2021 0:21,0,,,356,0,0,0,0,0,
537,8/30/2021 0:21,0,,,360,0,0,0,0,0,
538,8/30/2021 0:21,0,,,352,0,0,0,0,0,
539,8/30/2021 0:21,0,,,348,0,0,0,0,0,
540,8/30/2021 0:22,0,,,352,0,0,0,0,0,
541,8/30/2021 0:22,0,,,356,0,0,0,0,0,
542,8/30/2021 0:22,0,,,356,0,0,0,0,0,
543,8/30/2021 0:22,0,,,352,0,0,0,0,0,
544,8/30/2021 0:22,0,,,348,0,0,0,0,0,
545,8/30/2021 0:22,0,,,352,0,0,0,0,0,
546,8/30/2021 0:22,0,,,356,0,0,0,0,0,
547,8/30/2021 0:22,0,,,356,0,0,0,0,0,
548,8/30/2021 0:22,0,,,352,0,0,0,0,0,
549,8/30/2021 0:22,0,,,348,0,0,0,0,0,
550,8/30/2021 0:22,0,,,356,0,0,0,0,0,
551,8/30/2021 0:22,0,,,356,0,0,0,0,0,
552,8/30/2021 0:22,0,,,352,0,0,0,0,0,
553,8/30/2021 0:22,0,,,348,0,0,0,0,0,
554,8/30/2021 0:22,0,,,352,0,0,0,0,0,
555,8/30/2021 0:22,1,,,356,0,127,0,0,,0
556,8/30/2021 0:22,1,,,364,33,2073,16,0,,33
557,8/30/2021 0:22,1,,,360,21,1620,13,0,,21
558,8/30/2021 0:22,1,,,364,27,1353,20,0,,27
559,8/30/2021 0:22,1,,,364,30,1315,23,0,,30
560,8/30/2021 0:23,1,,,364,34,1495,23,0,,34
561,8/30/2021 0:23,1,,,364,35,1617,22,0,,35
562,8/30/2021 0:23,1,,,364,34,1649,21,0,,34
563,8/30/2021 0:23,1,,,364,36,1661,22,0,,36
564,8/30/2021 0:23,1,,,364,36,1653,22,0,,36
565,8/30/2021 0:23,1,,,364,35,1709,21,0,,35
566,8/30/2021 0:23,1,,,364,38,1814,21,0,,38
567,8/30/2021 0:23,1,,,364,35,1883,19,0,,35
568,8/30/2021 0:23,1,,,360,36,2038,18,0,,36
569,8/30/2021 0:23,1,,,360,34,2029,17,0,,34
570,8/30/2021 0:23,1,,,360,0,0,1,0,,0
571,8/30/2021 0:23,0,,,332,0,0,0,0,0,
572,8/30/2021 0:23,0,,,332,0,0,0,0,0,
573,8/30/2021 0:23,0,,,340,0,0,0,0,0,
574,8/30/2021 0:23,1,,,344,2,501,4,0,,2
575,8/30/2021 0:23,1,,,372,3,786,5,0,,3
576,8/30/2021 0:23,1,,,368,4,692,6,0,,4
577,8/30/2021 0:23,1,,,360,0,0,1,0,,0
578,8/30/2021 0:23,0,,,336,0,0,0,0,0,
579,8/30/2021 0:23,0,,,328,0,0,0,0,0,
580,8/30/2021 0:24,0,,,340,0,0,0,0,0,
581,8/30/2021 0:24,1,,,348,7,886,8,0,,7
582,8/30/2021 0:24,1,,,368,32,2191,15,0,,32
583,8/30/2021 0:24,1,,,364,23,1556,15,0,,23
584,8/30/2021 0:24,1,,,360,0,0,1,0,,0
585,8/30/2021 0:24,0,,,332,0,0,0,0,0,
586,8/30/2021 0:24,0,,,328,0,0,0,0,0,
587,8/30/2021 0:24,0,,,336,0,0,0,0,0,
588,8/30/2021 0:24,0,,,344,0,0,0,0,0,
589,8/30/2021 0:24,0,,,348,0,0,0,0,0,
590,8/30/2021 0:24,0,,,352,0,0,0,0,0,
591,8/30/2021 0:24,0,,,356,0,0,0,0,0,
592,8/30/2021 0:24,0,,,360,0,0,0,0,0,
593,8/30/2021 0:24,0,,,356,0,0,0,0,0,
594,8/30/2021 0:24,0,,,352,0,0,0,0,0,
595,8/30/2021 0:24,0,,,352,0,0,0,0,0,
596,8/30/2021 0:24,0,,,356,0,0,0,0,0,
597,8/30/2021 0:24,0,,,360,0,0,0,0,0,
598,8/30/2021 0:24,0,,,352,0,0,0,0,0,
599,8/30/2021 0:24,0,,,348,0,0,0,0,0,
600,8/30/2021 0:25,0,,,348,0,0,0,0,0,
601,8/30/2021 0:25,0,,,356,0,0,0,0,0,
602,8/30/2021 0:25,0,,,360,0,0,0,0,0,
603,8/30/2021 0:25,0,,,352,0,0,0,0,0,
604,8/30/2021 0:25,0,,,348,0,0,0,0,0,
605,8/30/2021 0:25,0,,,352,0,0,0,0,0,
606,8/30/2021 0:25,0,,,356,0,0,0,0,0,
607,8/30/2021 0:25,0,,,356,0,0,0,0,0,
608,8/30/2021 0:25,0,,,352,0,0,0,0,0,
609,8/30/2021 0:25,0,,,348,0,0,0,0,0,
610,8/30/2021 0:25,0,,,352,0,0,0,0,0,
611,8/30/2021 0:25,0,,,356,0,0,0,0,0,
612,8/30/2021 0:25,0,,,356,0,0,0,0,0,
613,8/30/2021 0:25,0,,,352,0,0,0,0,0,
614,8/30/2021 0:25,0,,,348,0,0,0,0,0,
615,8/30/2021 0:25,0,,,352,0,0,0,0,0,
616,8/30/2021 0:25,0,,,356,0,0,0,0,0,
617,8/30/2021 0:25,0,,,356,0,0,0,0,0,
618,8/30/2021 0:25,0,,,348,0,0,0,0,0,
619,8/30/2021 0:25,0,,,348,0,0,0,0,0,
620,8/30/2021 0:26,0,,,356,0,0,0,0,0,
621,8/30/2021 0:26,0,,,360,0,0,0,0,0,
622,8/30/2021 0:26,0,,,356,0,0,0,0,0,
623,8/30/2021 0:26,0,,,348,0,0,0,0,0,
624,8/30/2021 0:26,0,,,352,0,0,0,0,0,
625,8/30/2021 0:26,0,,,356,0,0,0,0,0,
626,8/30/2021 0:26,0,,,356,0,0,0,0,0,
627,8/30/2021 0:26,0,,,352,0,0,0,0,0,
628,8/30/2021 0:26,0,,,348,0,0,0,0,0,
629,8/30/2021 0:26,0,,,348,0,0,0,0,0,
630,8/30/2021 0:26,0,,,360,0,0,0,0,0,
631,8/30/2021 0:26,0,,,356,0,0,0,0,0,
632,8/30/2021 0:26,0,,,348,0,0,0,0,0,
633,8/30/2021 0:26,0,,,348,0,0,0,0,0,
634,8/30/2021 0:26,0,,,356,0,0,0,0,0,
635,8/30/2021 0:26,0,,,360,0,0,0,0,0,
636,8/30/2021 0:26,0,,,356,0,0,0,0,0,
637,8/30/2021 0:26,0,,,348,0,0,0,0,0,
638,8/30/2021 0:26,0,,,352,0,0,0,0,0,
639,8/30/2021 0:26,0,,,356,0,0,0,0,0,
640,8/30/2021 0:27,0,,,356,0,0,0,0,0,
641,8/30/2021 0:27,0,,,352,0,0,0,0,0,
642,8/30/2021 0:27,0,,,348,0,0,0,0,0,
643,8/30/2021 0:27,0,,,352,0,0,0,0,0,
644,8/30/2021 0:27,0,,,356,0,0,0,0,0,
645,8/30/2021 0:27,0,,,356,0,0,0,0,0,
646,8/30/2021 0:27,0,,,348,0,0,0,0,0,
647,8/30/2021 0:27,0,,,348,0,0,0,0,0,
648,8/30/2021 0:27,0,,,356,0,0,0,0,0,
649,8/30/2021 0:27,0,,,360,0,0,0,0,0,
650,8/30/2021 0:27,0,,,356,0,0,0,0,0,
651,8/30/2021 0:27,0,,,348,0,0,0,0,0,
652,8/30/2021 0:27,0,,,352,0,0,0,0,0,
653,8/30/2021 0:27,0,,,356,0,0,0,0,0,
654,8/30/2021 0:27,0,,,360,0,0,0,0,0,
655,8/30/2021 0:27,0,,,352,0,0,0,0,0,
656,8/30/2021 0:27,0,,,348,0,0,0,0,0,
657,8/30/2021 0:27,0,,,352,0,0,0,0,0,
658,8/30/2021 0:27,0,,,356,0,0,0,0,0,
659,8/30/2021 0:27,0,,,356,0,0,0,0,0,
660,8/30/2021 0:28,0,,,352,0,0,0,0,0,
661,8/30/2021 0:28,0,,,348,0,0,0,0,0,
662,8/30/2021 0:28,0,,,352,0,0,0,0,0,
663,8/30/2021 0:28,0,,,356,0,0,0,0,0,
664,8/30/2021 0:28,0,,,356,0,0,0,0,0,
665,8/30/2021 0:28,0,,,348,0,0,0,0,0,
666,8/30/2021 0:28,0,,,348,0,0,0,0,0,
667,8/30/2021 0:28,0,,,356,0,0,0,0,0,
668,8/30/2021 0:28,0,,,360,0,0,0,0,0,
669,8/30/2021 0:28,0,,,356,0,0,0,0,0,
670,8/30/2021 0:28,0,,,348,0,0,0,0,0,
671,8/30/2021 0:28,0,,,352,0,0,0,0,0,
672,8/30/2021 0:28,0,,,356,0,0,0,0,0,
673,8/30/2021 0:28,0,,,356,0,0,0,0,0,
674,8/30/2021 0:28,0,,,352,0,0,0,0,0,
675,8/30/2021 0:28,0,,,348,0,0,0,0,0,
676,8/30/2021 0:28,0,,,352,0,0,0,0,0,
677,8/30/2021 0:28,0,,,356,0,0,0,0,0,
678,8/30/2021 0:28,0,,,356,0,0,0,0,0,
679,8/30/2021 0:28,0,,,352,0,0,0,0,0,
680,8/30/2021 0:29,0,,,348,0,0,0,0,0,
681,8/30/2021 0:29,0,,,352,0,0,0,0,0,
682,8/30/2021 0:29,0,,,360,0,0,0,0,0,
683,8/30/2021 0:29,0,,,360,0,0,0,0,0,
684,8/30/2021 0:29,0,,,352,0,0,0,0,0,
685,8/30/2021 0:29,0,,,344,0,0,0,0,0,
686,8/30/2021 0:29,0,,,344,0,0,0,0,0,
687,8/30/2021 0:29,0,,,356,0,0,0,0,0,
688,8/30/2021 0:29,0,,,356,0,0,0,0,0,
689,8/30/2021 0:29,0,,,356,0,0,0,0,0,
690,8/30/2021 0:29,0,,,352,0,0,0,0,0,
691,8/30/2021 0:29,0,,,352,0,0,0,0,0,
692,8/30/2021 0:29,0,,,356,0,0,0,0,0,
693,8/30/2021 0:29,0,,,360,0,0,0,0,0,
694,8/30/2021 0:29,0,,,352,0,0,0,0,0,
695,8/30/2021 0:29,0,,,348,0,0,0,0,0,
696,8/30/2021 0:29,0,,,352,0,0,0,0,0,
697,8/30/2021 0:29,0,,,356,0,0,0,0,0,
698,8/30/2021 0:29,0,,,356,0,0,0,0,0,
699,8/30/2021 0:29,0,,,348,0,0,0,0,0,
700,8/30/2021 0:30,0,,,352,0,0,0,0,0,
701,8/30/2021 0:30,0,,,356,0,0,0,0,0,
702,8/30/2021 0:30,0,,,360,0,0,0,0,0,
703,8/30/2021 0:30,0,,,348,0,0,0,0,0,
704,8/30/2021 0:30,0,,,348,0,0,0,0,0,
705,8/30/2021 0:30,0,,,352,0,0,0,0,0,
706,8/30/2021 0:30,0,,,356,0,0,0,0,0,
707,8/30/2021 0:30,0,,,356,0,0,0,0,0,
708,8/30/2021 0:30,0,,,352,0,0,0,0,0,
709,8/30/2021 0:30,0,,,352,0,0,0,0,0,
710,8/30/2021 0:30,0,,,356,0,0,0,0,0,
711,8/30/2021 0:30,0,,,356,0,0,0,0,0,
712,8/30/2021 0:30,0,,,356,0,0,0,0,0,
713,8/30/2021 0:30,0,,,348,0,0,0,0,0,
714,8/30/2021 0:30,0,,,352,0,0,0,0,0,
715,8/30/2021 0:30,0,,,356,0,0,0,0,0,
716,8/30/2021 0:30,0,,,356,0,0,0,0,0,
717,8/30/2021 0:30,0,,,348,0,0,0,0,0,
718,8/30/2021 0:30,0,,,348,0,0,0,0,0,
719,8/30/2021 0:30,0,,,356,0,0,0,0,0,
720,8/30/2021 0:31,0,,,360,0,0,0,0,0,
721,8/30/2021 0:31,0,,,356,0,0,0,0,0,
722,8/30/2021 0:31,0,,,352,0,0,0,0,0,
723,8/30/2021 0:31,0,,,352,0,0,0,0,0,
724,8/30/2021 0:31,0,,,360,0,0,0,0,0,
725,8/30/2021 0:31,0,,,360,0,0,0,0,0,
726,8/30/2021 0:31,0,,,344,0,0,0,0,0,
727,8/30/2021 0:31,0,,,344,0,0,0,0,0,
728,8/30/2021 0:31,0,,,352,0,0,0,0,0,
729,8/30/2021 0:31,0,,,356,0,0,0,0,0,
730,8/30/2021 0:31,0,,,360,0,0,0,0,0,
731,8/30/2021 0:31,0,,,356,0,0,0,0,0,
732,8/30/2021 0:31,0,,,352,0,0,0,0,0,
733,8/30/2021 0:31,0,,,352,0,0,0,0,0,
734,8/30/2021 0:31,0,,,356,0,0,0,0,0,
735,8/30/2021 0:31,0,,,360,0,0,0,0,0,
736,8/30/2021 0:31,0,,,356,0,0,0,0,0,
737,8/30/2021 0:31,0,,,348,0,0,0,0,0,
738,8/30/2021 0:31,0,,,348,0,0,0,0,0,
739,8/30/2021 0:31,0,,,356,0,0,0,0,0,
740,8/30/2021 0:32,0,,,356,0,0,0,0,0,
741,8/30/2021 0:32,0,,,352,0,0,0,0,0,
742,8/30/2021 0:32,0,,,348,0,0,0,0,0,
743,8/30/2021 0:32,0,,,352,0,0,0,0,0,
744,8/30/2021 0:32,0,,,356,0,0,0,0,0,
745,8/30/2021 0:32,0,,,360,0,0,0,0,0,
746,8/30/2021 0:32,0,,,352,0,0,0,0,0,
747,8/30/2021 0:32,0,,,348,0,0,0,0,0,
748,8/30/2021 0:32,0,,,352,0,0,0,0,0,
749,8/30/2021 0:32,0,,,356,0,0,0,0,0,
750,8/30/2021 0:32,0,,,356,0,0,0,0,0,
751,8/30/2021 0:32,0,,,356,0,0,0,0,0,
752,8/30/2021 0:32,0,,,348,0,0,0,0,0,
753,8/30/2021 0:32,0,,,352,0,0,0,0,0,
754,8/30/2021 0:32,0,,,356,0,0,0,0,0,
755,8/30/2021 0:32,0,,,356,0,0,0,0,0,
756,8/30/2021 0:32,0,,,356,0,0,0,0,0,
757,8/30/2021 0:32,0,,,348,0,0,0,0,0,
758,8/30/2021 0:32,0,,,352,0,0,0,0,0,
759,8/30/2021 0:32,0,,,356,0,0,0,0,0,
760,8/30/2021 0:33,0,,,356,0,0,0,0,0,
761,8/30/2021 0:33,0,,,352,0,0,0,0,0,
762,8/30/2021 0:33,0,,,348,0,0,0,0,0,
763,8/30/2021 0:33,0,,,356,0,0,0,0,0,
764,8/30/2021 0:33,0,,,360,0,0,0,0,0,
765,8/30/2021 0:33,0,,,356,0,0,0,0,0,
766,8/30/2021 0:33,0,,,348,0,0,0,0,0,
767,8/30/2021 0:33,0,,,348,0,0,0,0,0,
768,8/30/2021 0:33,0,,,356,0,0,0,0,0,
769,8/30/2021 0:33,0,,,360,0,0,0,0,0,
770,8/30/2021 0:33,0,,,356,0,0,0,0,0,
771,8/30/2021 0:33,0,,,348,0,0,0,0,0,
772,8/30/2021 0:33,0,,,348,0,0,0,0,0,
773,8/30/2021 0:33,0,,,356,0,0,0,0,0,
774,8/30/2021 0:33,0,,,360,0,0,0,0,0,
775,8/30/2021 0:33,0,,,356,0,0,0,0,0,
776,8/30/2021 0:33,0,,,348,0,0,0,0,0,
777,8/30/2021 0:33,0,,,352,0,0,0,0,0,
778,8/30/2021 0:33,0,,,356,0,0,0,0,0,
779,8/30/2021 0:33,0,,,356,0,0,0,0,0,
780,8/30/2021 0:34,0,,,352,0,0,0,0,0,
781,8/30/2021 0:34,0,,,348,0,0,0,0,0,
782,8/30/2021 0:34,0,,,352,0,0,0,0,0,
783,8/30/2021 0:34,0,,,356,0,0,0,0,0,
784,8/30/2021 0:34,0,,,356,0,0,0,0,0,
785,8/30/2021 0:34,0,,,352,0,0,0,0,0,
786,8/30/2021 0:34,0,,,348,0,0,0,0,0,
787,8/30/2021 0:34,0,,,352,0,0,0,0,0,
788,8/30/2021 0:34,0,,,360,0,0,0,0,0,
789,8/30/2021 0:34,0,,,356,0,0,0,0,0,
790,8/30/2021 0:34,0,,,352,0,0,0,0,0,
791,8/30/2021 0:34,0,,,348,0,0,0,0,0,
792,8/30/2021 0:34,0,,,348,0,0,0,0,0,
793,8/30/2021 0:34,0,,,356,0,0,0,0,0,
794,8/30/2021 0:34,0,,,356,0,0,0,0,0,
795,8/30/2021 0:34,0,,,352,0,0,0,0,0,
796,8/30/2021 0:34,0,,,348,0,0,0,0,0,
797,8/30/2021 0:34,0,,,356,0,0,0,0,0,
798,8/30/2021 0:34,0,,,360,0,0,0,0,0,
799,8/30/2021 0:34,0,,,356,0,0,0,0,0,
800,8/30/2021 0:35,0,,,352,0,0,0,0,0,
801,8/30/2021 0:35,0,,,344,0,0,0,0,0,
802,8/30/2021 0:35,0,,,352,0,0,0,0,0,
803,8/30/2021 0:35,0,,,356,0,0,0,0,0,
804,8/30/2021 0:35,0,,,356,0,0,0,0,0,
805,8/30/2021 0:35,0,,,352,0,0,0,0,0,
806,8/30/2021 0:35,0,,,352,0,0,0,0,0,
807,8/30/2021 0:35,0,,,352,0,0,0,0,0,
808,8/30/2021 0:35,0,,,356,0,0,0,0,0,
809,8/30/2021 0:35,0,,,356,0,0,0,0,0,
810,8/30/2021 0:35,0,,,352,0,0,0,0,0,
811,8/30/2021 0:35,0,,,352,0,0,0,0,0,
812,8/30/2021 0:35,0,,,356,0,0,0,0,0,
813,8/30/2021 0:35,0,,,356,0,0,0,0,0,
814,8/30/2021 0:35,0,,,352,0,0,0,0,0,
815,8/30/2021 0:35,0,,,348,0,0,0,0,0,
816,8/30/2021 0:35,0,,,352,0,0,0,0,0,
817,8/30/2021 0:35,0,,,356,0,0,0,0,0,
818,8/30/2021 0:35,0,,,356,0,0,0,0,0,
819,8/30/2021 0:35,0,,,348,0,0,0,0,0,
820,8/30/2021 0:36,0,,,352,0,0,0,0,0,
821,8/30/2021 0:36,0,,,356,0,0,0,0,0,
822,8/30/2021 0:36,0,,,356,0,0,0,0,0,
823,8/30/2021 0:36,0,,,352,0,0,0,0,0,
824,8/30/2021 0:36,0,,,352,0,0,0,0,0,
825,8/30/2021 0:36,0,,,356,0,0,0,0,0,
826,8/30/2021 0:36,0,,,360,0,0,0,0,0,
827,8/30/2021 0:36,0,,,356,0,0,0,0,0,
828,8/30/2021 0:36,0,,,344,0,0,0,0,0,
829,8/30/2021 0:36,0,,,344,0,0,0,0,0,
830,8/30/2021 0:36,0,,,352,0,0,0,0,0,
831,8/30/2021 0:36,0,,,356,0,0,0,0,0,
832,8/30/2021 0:36,0,,,356,0,0,0,0,0,
833,8/30/2021 0:36,0,,,356,0,0,0,0,0,
834,8/30/2021 0:36,0,,,352,0,0,0,0,0,
835,8/30/2021 0:36,0,,,352,0,0,0,0,0,
836,8/30/2021 0:36,0,,,356,0,0,0,0,0,
837,8/30/2021 0:36,0,,,356,0,0,0,0,0,
838,8/30/2021 0:36,0,,,348,0,0,0,0,0,
839,8/30/2021 0:36,0,,,348,0,0,0,0,0,
840,8/30/2021 0:37,0,,,352,0,0,0,0,0,
841,8/30/2021 0:37,0,,,356,0,0,0,0,0,
842,8/30/2021 0:37,0,,,356,0,0,0,0,0,
843,8/30/2021 0:37,0,,,348,0,0,0,0,0,
844,8/30/2021 0:37,0,,,348,0,0,0,0,0,
845,8/30/2021 0:37,0,,,356,0,0,0,0,0,
846,8/30/2021 0:37,0,,,360,0,0,0,0,0,
847,8/30/2021 0:37,0,,,352,0,0,0,0,0,
848,8/30/2021 0:37,0,,,348,0,0,0,0,0,
849,8/30/2021 0:37,0,,,352,0,0,0,0,0,
850,8/30/2021 0:37,0,,,356,0,0,0,0,0,
851,8/30/2021 0:37,0,,,356,0,0,0,0,0,
852,8/30/2021 0:37,0,,,352,0,0,0,0,0,
853,8/30/2021 0:37,0,,,348,0,0,0,0,0,
854,8/30/2021 0:37,0,,,348,0,0,0,0,0,
855,8/30/2021 0:37,0,,,356,0,0,0,0,0,
856,8/30/2021 0:37,0,,,356,0,0,0,0,0,
857,8/30/2021 0:37,0,,,352,0,0,0,0,0,
858,8/30/2021 0:37,0,,,348,0,0,0,0,0,
859,8/30/2021 0:37,0,,,356,0,0,0,0,0,
860,8/30/2021 0:38,0,,,360,0,0,0,0,0,
861,8/30/2021 0:38,0,,,356,0,0,0,0,0,
862,8/30/2021 0:38,0,,,348,0,0,0,0,0,
863,8/30/2021 0:38,0,,,348,0,0,0,0,0,
864,8/30/2021 0:38,0,,,356,0,0,0,0,0,
865,8/30/2021 0:38,0,,,360,0,0,0,0,0,
866,8/30/2021 0:38,0,,,352,0,0,0,0,0,
867,8/30/2021 0:38,0,,,348,0,0,0,0,0,
868,8/30/2021 0:38,0,,,352,0,0,0,0,0,
869,8/30/2021 0:38,0,,,356,0,0,0,0,0,
870,8/30/2021 0:38,0,,,356,0,0,0,0,0,
871,8/30/2021 0:38,0,,,352,0,0,0,0,0,
872,8/30/2021 0:38,0,,,352,0,0,0,0,0,
873,8/30/2021 0:38,0,,,352,0,0,0,0,0,
874,8/30/2021 0:38,0,,,360,0,0,0,0,0,
875,8/30/2021 0:38,0,,,356,0,0,0,0,0,
876,8/30/2021 0:38,0,,,352,0,0,0,0,0,
877,8/30/2021 0:38,0,,,348,0,0,0,0,0,
878,8/30/2021 0:38,0,,,356,0,0,0,0,0,
879,8/30/2021 0:38,0,,,360,0,0,0,0,0,
880,8/30/2021 0:39,0,,,356,0,0,0,0,0,
881,8/30/2021 0:39,0,,,348,0,0,0,0,0,
882,8/30/2021 0:39,0,,,348,0,0,0,0,0,
883,8/30/2021 0:39,0,,,356,0,0,0,0,0,
884,8/30/2021 0:39,0,,,356,0,0,0,0,0,
885,8/30/2021 0:39,0,,,352,0,0,0,0,0,
886,8/30/2021 0:39,0,,,348,0,0,0,0,0,
887,8/30/2021 0:39,0,,,352,0,0,0,0,0,
888,8/30/2021 0:39,0,,,360,0,0,0,0,0,
889,8/30/2021 0:39,0,,,360,0,0,0,0,0,
890,8/30/2021 0:39,0,,,348,0,0,0,0,0,
891,8/30/2021 0:39,0,,,348,0,0,0,0,0,
892,8/30/2021 0:39,0,,,352,0,0,0,0,0,
893,8/30/2021 0:39,0,,,356,0,0,0,0,0,
894,8/30/2021 0:39,0,,,356,0,0,0,0,0,
895,8/30/2021 0:39,0,,,348,0,0,0,0,0,
896,8/30/2021 0:39,0,,,348,0,0,0,0,0,
897,8/30/2021 0:39,0,,,356,0,0,0,0,0,
898,8/30/2021 0:39,0,,,360,0,0,0,0,0,
899,8/30/2021 0:39,0,,,352,0,0,0,0,0,
900,8/30/2021 0:40,0,,,348,0,0,0,0,0,
901,8/30/2021 0:40,0,,,352,0,0,0,0,0,
902,8/30/2021 0:40,0,,,356,0,0,0,0,0,
903,8/30/2021 0:40,0,,,356,0,0,0,0,0,
904,8/30/2021 0:40,0,,,356,0,0,0,0,0,
905,8/30/2021 0:40,0,,,348,0,0,0,0,0,
906,8/30/2021 0:40,0,,,348,0,0,0,0,0,
907,8/30/2021 0:40,0,,,356,0,0,0,0,0,
908,8/30/2021 0:40,0,,,356,0,0,0,0,0,
909,8/30/2021 0:40,0,,,356,0,0,0,0,0,
910,8/30/2021 0:40,0,,,348,0,0,0,0,0,
911,8/30/2021 0:40,0,,,352,0,0,0,0,0,
912,8/30/2021 0:40,0,,,356,0,0,0,0,0,
913,8/30/2021 0:40,0,,,356,0,0,0,0,0,
914,8/30/2021 0:40,0,,,348,0,0,0,0,0,
915,8/30/2021 0:40,0,,,348,0,0,0,0,0,
916,8/30/2021 0:40,0,,,356,0,0,0,0,0,
917,8/30/2021 0:40,0,,,360,0,0,0,0,0,
918,8/30/2021 0:40,0,,,352,0,0,0,0,0,
919,8/30/2021 0:40,0,,,348,0,0,0,0,0,
920,8/30/2021 0:41,0,,,352,0,0,0,0,0,
921,8/30/2021 0:41,0,,,356,0,0,0,0,0,
922,8/30/2021 0:41,0,,,356,0,0,0,0,0,
923,8/30/2021 0:41,0,,,352,0,0,0,0,0,
924,8/30/2021 0:41,0,,,356,0,0,0,0,0,
925,8/30/2021 0:41,0,,,356,0,0,0,0,0,
926,8/30/2021 0:41,0,,,356,0,0,0,0,0,
927,8/30/2021 0:41,0,,,352,0,0,0,0,0,
